horizon_years,contribution_interval_days,window_count,theoretical_win_rate,annual_alpha_theoretical_p10,annual_alpha_theoretical_p25,annual_alpha_theoretical_median,annual_alpha_theoretical_p75,annual_alpha_theoretical_p90,annual_alpha_theoretical_min,annual_alpha_theoretical_max,implementable_win_rate,annual_alpha_implementable_p10,annual_alpha_implementable_p25,annual_alpha_implementable_median,annual_alpha_implementable_p75,annual_alpha_implementable_p90,annual_alpha_implementable_min,annual_alpha_implementable_max
9,45,5,1.0,0.005316220358892743,0.005589459458651191,0.005711786702585653,0.006404879989929557,0.007423822180164264,0.005134060959053777,0.008103116973654068,0.4,-0.0009444579642881035,-0.0009170633529973493,-8.575512298047983e-07,0.0004650673588278975,0.0005151660039988571,-0.0009627210384819396,0.0005485651007794967
9,60,5,1.0,0.006273122267490283,0.006299701727504159,0.007046032131682312,0.008567047043525733,0.009578107015556236,0.006255402627481033,0.010252146996909905,0.4,-0.001215832363244651,-0.0010447513432711997,-0.0008012260452960884,6.065709425118193e-05,0.00036066086571935336,-0.0013298863765602853,0.0005606633800314675
9,90,5,1.0,0.008524734125082567,0.008656367105911444,0.009112385330409922,0.010124045775365631,0.010429505597462896,0.008436978804529982,0.010633145478861072,0.4,-0.0014064474048521626,-0.0005120322731022586,-0.00039805454474772795,0.0003359120755113132,0.0004285022448180076,-0.0020027241593520984,0.0004902290243558038
9,120,5,1.0,0.010297062200803531,0.010519645051727311,0.011370723105902703,0.012398256829833754,0.013884981214082747,0.01014867363352101,0.014876130803582077,0.4,-0.0008288063327919648,-0.0007234991830686877,-0.00042447409551304993,0.0007017883255118207,0.0008223307754331888,-0.0008990110992741496,0.0009026924087141008
10,15,5,1.0,0.001997232567557461,0.0021288631347948783,0.002402114817706247,0.002767430952287264,0.003056924857787591,0.0019094788560658493,0.0032499207947878084,0.4,-0.0004393190028340932,-0.0003596989573422249,-0.00013829018139577265,1.90519643663567e-05,2.8947221471598008e-05,-0.0004923990331620054,3.554405954175888e-05
10,30,5,1.0,0.0034461872914850478,0.0036525537360059257,0.003852691148855669,0.004369599652496614,0.004589964305239125,0.0033086096618044625,0.004736874073734132,0.2,-0.001000882833273753,-0.000594940187369497,-0.00022537870452288278,-0.00017693551975084265,8.8511857438256e-05,-0.0012715112638765902,0.0002654767755643217
10,45,5,1.0,0.004503091407675486,0.004916319737513164,0.004955266938122538,0.005611449408345237,0.006587344900594916,0.004227605854450367,0.007237941895428035,0.6,-0.000998198297125308,-0.0008401573795233652,5.8560284884934255e-05,0.00013810226080301913,0.00023031430162872015,-0.0011035589088599362,0.0002917889955125208
10,60,5,1.0,0.00558385273702644,0.005776852164121049,0.005930002753889774,0.006568057815552364,0.008132617592817758,0.005455186452296701,0.009175657444328023,0.2,-0.001206907480744679,-0.0011565583249948386,-0.0009610154681931604,-0.00036744748194261767,0.00016277339155315048,-0.0012404735845779058,0.0005162539738836625
10,90,5,1.0,0.007231796166207616,0.007513370575622291,0.007886921936149816,0.008379220171036095,0.009113171407601817,0.007044079893264499,0.009602472231978965,0.2,-0.00164455077996144,-0.001315944827640636,-0.0008617063280401682,-0.00010903098235814923,0.0006490622472091535,-0.001863621414841976,0.0011544577335873552
10,120,5,1.0,0.008769277105069584,0.009066127031899573,0.009269983017001104,0.009688403618605568,0.011927044205754633,0.008571377153849591,0.01341947126385401,0.2,-0.00252371206249562,-0.001301869448144588,-0.0007880025085564846,-0.0006236800486897343,0.0009067471331051017,-0.003338273805396308,0.001927031920968325
12,15,5,1.0,0.0016825369664364765,0.0017687639989973913,0.002202311889551112,0.0024061794400320746,0.0027583967419277933,0.0016250522780625332,0.002993208276524939,0.4,-0.0001515998142568531,-0.00013763489910045834,-0.00013230813994424828,2.0805762035669417e-05,0.00010804346902613116,-0.0001609097576944496,0.00016620194035310565
12,30,5,1.0,0.0027795908182162155,0.0031136917223166805,0.003470336269693508,0.003593257202319289,0.004163731908701562,0.002556856882149239,0.004544048379623078,0.4,-0.0004793321429919395,-0.00047237568226421445,-0.00024208068737663346,4.791772417078732e-06,0.000122852153070796,-0.0004839697834770895,0.0002015590735066075
