horizon_years,contribution_interval_days,window_count,theoretical_win_rate,annual_alpha_theoretical_p10,annual_alpha_theoretical_p25,annual_alpha_theoretical_median,annual_alpha_theoretical_p75,annual_alpha_theoretical_p90,annual_alpha_theoretical_min,annual_alpha_theoretical_max,implementable_win_rate,annual_alpha_implementable_p10,annual_alpha_implementable_p25,annual_alpha_implementable_median,annual_alpha_implementable_p75,annual_alpha_implementable_p90,annual_alpha_implementable_min,annual_alpha_implementable_max
10,120,5,1.0,0.007248148983323865,0.007994401469290091,0.008614364485363568,0.009989336800544812,0.0111997775120106,0.006750647326013048,0.012006737986321125,0.4,-0.0022064467899620688,-0.002054435719991199,-0.0008096040979117536,0.0005967167668139428,0.001462049660304521,-0.002307787503275982,0.002038938255964906
12,15,5,1.0,0.00136655693644534,0.001604037896206112,0.0016258393193226972,0.0020010794118312525,0.0025646496533982435,0.0012082362966048255,0.002940363147776237,0.4,-0.00024668453355789486,-0.00023666311434156206,-0.00016405005715269816,6.324003466207095e-05,6.997922538194423e-05,-0.00025336547970211676,7.447201919519308e-05
12,30,5,1.0,0.0022679418593313906,0.0026783364399585174,0.00280241828299177,0.0032710515620117953,0.004038191714535078,0.001994345472246639,0.0045496184828839326,0.0,-0.0005478934803811342,-0.000469012920276457,-0.0003161290653326265,-9.184783543014774e-05,-8.054850052467977e-05,-0.0006004805204509189,-7.301561058770112e-05
12,45,5,1.0,0.003089766497277191,0.003501578253672921,0.003986817640446949,0.00422478296679607,0.005117375432824023,0.002815225326346704,0.005712437076842658,0.2,-0.0005912681508080997,-0.0003991881837337452,-0.0002076694231591958,-0.00019958405214803854,-6.821428610006562e-05,-0.0007193214621910027,1.93655579319163e-05
12,60,5,1.0,0.003733033467008218,0.00432652728145011,0.004758880195651516,0.005236591331649221,0.006163705150000709,0.0033373709240469562,0.006781781028901701,0.2,-0.0007619878656921486,-0.0007298249821963143,-9.496892197358164e-05,-8.653054617480116e-05,0.00010143385296510491,-0.0007834297880227048,0.0002267434523917089
12,90,5,1.0,0.004611351797579033,0.0054479624683709815,0.006322859149656912,0.007003540292056076,0.008098604471337945,0.004053611350384401,0.008828647257525857,0.2,-0.0008933765096078794,-0.0007714849194671025,-0.00017337568239361723,-3.6320726690464156e-05,0.0002548746062443375,-0.0009746375697017307,0.00044900482820087184
12,120,5,1.0,0.005995156476485164,0.006704839487628789,0.00732710371062506,0.007748273282196072,0.009387975154953931,0.005522034469056081,0.010481109736792504,0.6,-0.0007755957027559823,-0.000698494103334335,0.00030063828964488337,0.0005206381107960567,0.001024295688420107,-0.0008269967690370805,0.0013600674068361407
15,15,5,1.0,0.0010668840930196932,0.0011991752816393753,0.001268969107679263,0.0016215348475820957,0.0018943515400087652,0.0009786899672732385,0.002076229334959878,0.0,-0.00016870622005398238,-0.0001587290789137885,-0.00011468250203039432,-8.040982845392008e-05,-6.618963379598775e-05,-0.0001753576474807783,-5.670950402403285e-05
15,30,5,1.0,0.0018077373207636693,0.002085641742704425,0.002172568612253789,0.0026237297275939486,0.0030323080335117767,0.001622467706136499,0.003304693570790329,0.0,-0.00030086300036491487,-0.0002451406721386551,-0.00024165505553375155,-0.0001215648636261335,-5.1561311982961644e-05,-0.0003380112191824214,-4.892277554180424e-06
15,45,5,1.0,0.0024757710750633157,0.002772911600628314,0.0030415251949158506,0.0034733231455790214,0.0041782010129499,0.0022776773913533166,0.004648119591197153,0.2,-0.0004989961326238301,-0.00026438423736263594,-0.0001489615307992409,-8.796271173650005e-05,0.00025582225794260624,-0.0006554040627979596,0.00048501223772867696
15,60,5,1.0,0.0029789915524330635,0.003364024763411022,0.003816474889778876,0.004243863987720031,0.004920409568517537,0.0027223027451144244,0.005371439955715873,0.2,-0.00039877604665687904,-0.00037934003789419357,-0.00013015991040177255,-2.419694066668754e-05,0.00016663013587727706,-0.0004117333858320027,0.00029384818690658676
15,90,5,1.0,0.0038195685563665815,0.004547218894284999,0.005083096843117696,0.0055027015833966075,0.006498240473011396,0.0033344683310876366,0.007161933066087922,0.2,-0.0006256335703494376,-0.00039328675788863343,-0.00016368828942736613,-4.877588779406139e-05,0.0001693628996639607,-0.000780531445323307,0.0003147887579693087
15,120,5,1.0,0.004975995622529794,0.005765484332679982,0.006255745906379895,0.006501510378565278,0.007536990169829849,0.004449669815763002,0.008227310030672896,0.8,-0.00022681293873243468,3.733232976599332e-05,9.270458040733232e-05,0.0005259052178225865,0.0008934911867409135,-0.00040290978439805336,0.0011385484993531314
20,15,5,1.0,0.0008406598103088747,0.0008672009048131812,0.0010610134775825841,0.0013773847330298405,0.0013975540254058227,0.0008229657473060037,0.0014110002203231442,0.2,-9.336533238704092e-05,-3.329990999567656e-05,-5.0367508990234455e-06,-1.0832959456141822e-06,2.9278979124924835e-05,-0.00013340894731461717,4.9520495838617506e-05
20,30,5,1.0,0.0013444026049251434,0.0015017148009790482,0.0018788669532516789,0.002160155527446861,0.002213774395347068,0.0012395278075558736,0.002249520307280539,0.2,-0.00030082862693210367,-0.00016824825411476674,-0.00013240749774667826,-0.00010780781679997631,-3.9785201302056085e-05,-0.0003892155421436616,5.563209029890714e-06
20,45,5,1.0,0.0018378227270773096,0.001990986080399715,0.0024830106569178056,0.002673891146103502,0.0027837486706571825,0.0017357138248623727,0.002856987020359636,0.2,-0.0003712685974238461,-0.000277963175731033,-0.00027180148929950576,-0.00010770128454629102,-1.7267664757891754e-05,-0.0004334722118857215,4.302141510104107e-05
20,60,5,1.0,0.002267572913504168,0.0025593025874164343,0.003268724418684865,0.003443406665125881,0.0034524749365175468,0.0020730864642293234,0.003458520450778657,0.2,-0.0004930114504700267,-0.0003349685338120967,-0.00025231452597518356,-8.27039957511655e-05,-3.2456320715423805e-05,-0.0005983733949086467,1.0421293084039718e-06
20,90,5,1.0,0.0028754566361052893,0.0033286323932331108,0.003995406055596895,0.004307244842983282,0.004331468192394805,0.0025733394646867414,0.004347617092002487,0.0,-0.0006514630570610969,-0.00045350872868921144,-0.00025274134932562475,-0.00011103510775511971,-8.91953456669814e-05,-0.0007834326093090205,-7.463550427488919e-05
20,120,5,1.0,0.0036468585601235224,0.004032937800068526,0.004914861246713587,0.005558521513930215,0.005561323111827621,0.0033894724001601872,0.005563190843759225,0.6,-0.0005066061679491973,-0.00044434234831358665,1.2444908333186788e-05,6.663856755695363e-05,0.00011803927748665899,-0.0005481153810396044,0.0001523064174397959
