date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag
1950-02-17,11.59,Nasdaq Composite,1950,2,17,195002,19501,195007,1.0087032201914707,False,0.045454545454545456,0.045454545454545456,0.0,1.6138209104105152,1.6592754558650606,1.5909090909090908,0.014001667473092727,11.73,False
1950-02-18,11.65,Nasdaq Composite,1950,2,18,195002,19501,195007,1.005176876617774,False,0.045454545454545456,0.09090909090909091,0.0,1.6221754621468942,1.713084553055985,1.5909090909090908,0.01859081533058582,11.73,False
1950-02-20,11.63,Nasdaq Composite,1950,2,20,195002,19501,195008,0.9982832618025751,False,0.045454545454545456,0.13636363636363635,0.0,1.6193906115681012,1.7557542479317374,1.5909090909090908,0.016489301434163828,11.73,False
1950-02-21,11.61,Nasdaq Composite,1950,2,21,195002,19501,195008,0.9982803095442819,False,0.045454545454545456,0.18181818181818182,0.0,1.616605760989308,1.79842394280749,1.5909090909090908,0.01449555748114828,11.73,False
1950-02-23,11.63,Nasdaq Composite,1950,2,23,195002,19501,195008,1.0017226528854437,False,0.045454545454545456,0.2272727272727273,0.0,1.6193906115681012,1.8466633388408284,1.5909090909090908,0.015664836362455636,11.73,False
1950-02-24,11.68,Nasdaq Composite,1950,2,24,195002,19501,195008,1.004299226139295,False,0.045454545454545456,0.2727272727272727,0.0,1.6263527380150835,1.8990800107423562,1.5909090909090908,0.01901854234955702,11.73,False
1950-02-25,11.67,Nasdaq Composite,1950,2,25,195002,19501,195008,0.9991438356164384,False,0.045454545454545456,0.3181818181818182,0.0,1.624960312725687,1.9431421309075052,1.5909090909090908,0.017836354284883837,11.73,False
1950-02-27,11.68,Nasdaq Composite,1950,2,27,195002,19501,195009,1.0008568980291346,False,0.045454545454545456,0.36363636363636365,0.0,1.6263527380150835,1.9899891016514473,1.5909090909090908,0.01813395898446135,11.73,False
1950-02-28,11.64,Nasdaq Composite,1950,2,28,195002,19501,195009,0.9965753424657535,False,0.045454545454545456,0.4090909090909091,0.0,1.6207830368574978,2.029873945948407,1.5909090909090908,0.014936972974203488,11.73,False
1950-03-01,11.65,Nasdaq Composite,1950,3,1,195003,19501,195009,1.0008591065292096,False,0.037037037037037035,0.44612794612794615,0.0,1.6221754621468942,2.0683034082748404,1.5909090909090908,0.015348945880376164,11.73,False
1950-03-02,11.65,Nasdaq Composite,1950,3,2,195003,19501,195009,1.0,False,0.037037037037037035,0.4831649831649832,0.0,1.6221754621468942,2.1053404453118776,1.5909090909090908,0.015074857561083954,11.73,False
1950-03-03,11.69,Nasdaq Composite,1950,3,3,195003,19501,195009,1.0034334763948498,False,0.037037037037037035,0.5202020202020202,0.0,1.6277451633044802,2.1479471835065005,1.5909090909090908,0.01744866587150029,11.73,False
1950-03-04,11.71,Nasdaq Composite,1950,3,4,195003,19501,195009,1.0017108639863133,False,0.037037037037037035,0.5572390572390572,0.0,1.6305300138832732,2.1877690711223305,1.5909090909090908,0.01844422276384372,11.73,False
1950-03-06,11.71,Nasdaq Composite,1950,3,6,195003,19501,195010,1.0,False,0.037037037037037035,0.5942760942760943,0.0,1.6305300138832732,2.2248061081593677,1.5909090909090908,0.0181316088186938,11.73,False
1950-03-07,11.63,Nasdaq Composite,1950,3,7,195003,19501,195010,0.9931682322801024,False,0.037037037037037035,0.6313131313131313,0.0,1.6193906115681016,2.2507037428812326,1.5909090909090908,0.012816684296554692,11.73,False
1950-03-08,11.62,Nasdaq Composite,1950,3,8,195003,19501,195010,0.9991401547721409,False,0.037037037037037035,0.6683501683501684,0.0,1.617998186278705,2.286348354628873,1.5909090909090908,0.011990255327534172,11.73,False
1950-03-09,11.54,Nasdaq Composite,1950,3,9,195003,19501,195010,0.9931153184165232,False,0.037037037037037035,0.7053872053872053,0.0,1.606858783963533,2.3122459893507386,1.5909090909090908,0.006945834072095813,11.73,False
1950-03-10,11.55,Nasdaq Composite,1950,3,10,195003,19501,195010,1.0008665511265167,False,0.037037037037037035,0.7424242424242424,0.0,1.6082512092529302,2.350675451677173,1.5909090909090908,0.0074323364330741715,11.73,False
1950-03-11,11.59,Nasdaq Composite,1950,3,11,195003,19501,195010,1.0034632034632034,False,0.037037037037037035,0.7794612794612794,0.0,1.613820910410516,2.3932821898717953,1.5909090909090908,0.009665923852163694,11.73,False
1950-03-13,11.57,Nasdaq Composite,1950,3,13,195003,19501,195011,0.9982743744607421,False,0.037037037037037035,0.8164983164983165,0.0,1.6110360598317233,2.4275343763300397,1.5909090909090908,0.008360433244785748,11.73,False
1950-03-14,11.66,Nasdaq Composite,1950,3,14,195003,19501,195011,1.0077787381158168,False,0.037037037037037035,0.8535353535353535,0.0,1.6235678874362915,2.477103240971645,1.5909090909090908,0.013360416761127647,11.73,False
1950-03-15,11.79,Nasdaq Composite,1950,3,15,195003,19501,195011,1.01114922813036,False,0.037037037037037035,0.8905723905723906,0.0,1.6416694161984453,2.532241806770836,1.5909090909090908,0.020455653474814595,11.79,True
1950-03-16,11.82,Nasdaq Composite,1950,3,16,195003,19501,195011,1.0025445292620867,False,0.037037037037037035,0.9276094276094276,0.0,1.645846692066635,2.5734561196760626,1.5909090909090908,0.02181345928314271,11.82,True
1950-03-17,11.79,Nasdaq Composite,1950,3,17,195003,19501,195011,0.9974619289340101,True,0.037037037037037035,0.9646464646464646,0.9646464646464646,2.60631588084491,2.60631588084491,2.5555555555555554,0.01986273598279098,11.82,False
1950-03-18,11.82,Nasdaq Composite,1950,3,18,195003,19501,195011,1.0025445292620867,False,0.037037037037037035,0.037037037037037035,0.0,2.612947727869961,2.649984764906998,2.5555555555555554,0.02213698074984216,11.82,False
1950-03-20,11.79,Nasdaq Composite,1950,3,20,195003,19501,195012,0.9974619289340101,False,0.037037037037037035,0.07407407407407407,0.0,2.60631588084491,2.680389954918984,2.5555555555555554,0.01930322229313486,11.82,False
1950-03-21,11.79,Nasdaq Composite,1950,3,21,195003,19501,195012,1.0,False,0.037037037037037035,0.1111111111111111,0.0,2.60631588084491,2.717426991956021,2.5555555555555554,0.019035121983507874,11.82,False
1950-03-22,11.86,Nasdaq Composite,1950,3,22,195003,19501,195012,1.0059372349448685,False,0.037037037037037035,0.14814814814814814,0.0,2.6217901905700276,2.769938338718176,2.5555555555555554,0.02449774171768171,11.86,True
1950-03-23,11.87,Nasdaq Composite,1950,3,23,195003,19501,195012,1.0008431703204046,False,0.037037037037037035,0.18518518518518517,0.0,2.624000806245044,2.8091859914302293,2.5555555555555554,0.024973267143462152,11.87,True
1950-03-24,11.87,Nasdaq Composite,1950,3,24,195003,19501,195012,1.0,False,0.037037037037037035,0.2222222222222222,0.0,2.624000806245044,2.8462230284672665,2.5555555555555554,0.0246402902482159,11.87,False
1950-03-25,11.9,Nasdaq Composite,1950,3,25,195003,19501,195012,1.0025273799494525,False,0.037037037037037035,0.25925925925925924,0.0,2.630632653270095,2.8898919125293543,2.5555555555555554,0.026672126819639264,11.9,True
1950-03-27,11.8,Nasdaq Composite,1950,3,27,195003,19501,195013,0.9915966386554622,False,0.037037037037037035,0.2962962962962963,0.0,2.608526496519926,2.9048227928162222,2.5555555555555554,0.018574226052441745,11.9,False
1950-03-28,11.85,Nasdaq Composite,1950,3,28,195003,19501,195013,1.0042372881355932,False,0.037037037037037035,0.3333333333333333,0.0,2.6195795748950106,2.952912908228344,2.5555555555555554,0.022162160540580622,11.9,False
1950-03-29,11.79,Nasdaq Composite,1950,3,29,195003,19501,195013,0.9949367088607595,False,0.037037037037037035,0.37037037037037035,0.0,2.606315880844909,2.976686251215279,2.5555555555555554,0.017348465605222074,11.9,False
1950-03-30,11.69,Nasdaq Composite,1950,3,30,195003,19501,195013,0.991518235793045,True,0.037037037037037035,0.4074074074074074,0.4074074074074074,2.9916171315021476,2.9916171315021476,2.962962962962963,0.009670781881974788,11.9,False
1950-03-31,11.69,Nasdaq Composite,1950,3,31,195003,19501,195013,1.0,False,0.037037037037037035,0.037037037037037035,0.0,2.9916171315021476,3.028654168539185,2.962962962962963,0.00955138951306167,11.9,False
1950-04-01,11.72,Nasdaq Composite,1950,4,1,195004,19502,195013,1.0025662959794697,False,0.041666666666666664,0.07870370370370369,0.0,2.999294506518834,3.0779982102225376,2.962962962962963,0.011944617059464369,11.9,False
1950-04-03,11.85,Nasdaq Composite,1950,4,3,195004,19502,195014,1.0110921501706485,False,0.041666666666666664,0.12037037037037036,0.0,3.0325631315911417,3.152933501961512,2.962962962962963,0.022573027663193246,11.9,False
1950-04-04,11.86,Nasdaq Composite,1950,4,4,195004,19502,195014,1.0008438818565402,False,0.041666666666666664,0.16203703703703703,0.0,3.0351222565967038,3.197159293633741,2.962962962962963,0.023090973962797134,11.9,False
1950-04-05,11.91,Nasdaq Composite,1950,4,5,195004,19502,195014,1.0042158516020236,False,0.041666666666666664,0.2037037037037037,0.0,3.0479178816245147,3.2516215853282184,2.962962962962963,0.026827869051016418,11.91,True
1950-04-06,12.02,Nasdaq Composite,1950,4,6,195004,19502,195014,1.0092359361880772,False,0.041666666666666664,0.24537037037037035,0.0,3.076068256685698,3.321438627056068,2.962962962962963,0.03525359804344985,12.02,True
1950-04-08,12.04,Nasdaq Composite,1950,4,8,195004,19502,195014,1.0016638935108153,False,0.041666666666666664,0.28703703703703703,0.0,3.0811865066968225,3.3682235437338597,2.962962962962963,0.036376474995033714,12.04,True
1950-04-10,12.06,Nasdaq Composite,1950,4,10,195004,19502,195015,1.0016611295681064,False,0.041666666666666664,0.32870370370370366,0.0,3.086304756707947,3.415008460411651,2.962962962962963,0.03747092468202062,12.06,True
1950-04-11,11.99,Nasdaq Composite,1950,4,11,195004,19502,195015,0.9941956882255389,True,0.041666666666666664,0.37037037037037035,0.37037037037037035,3.4387612520393818,3.4387612520393818,3.333333333333333,0.03162837561181453,12.06,False
1950-04-12,12.12,Nasdaq Composite,1950,4,12,195004,19502,195015,1.0108423686405337,False,0.041666666666666664,0.041666666666666664,0.0,3.4760455692007763,3.517712235867443,3.333333333333333,0.04228510692368692,12.12,True
1950-04-13,12.15,Nasdaq Composite,1950,4,13,195004,19502,195015,1.0024752475247525,False,0.041666666666666664,0.08333333333333333,0.0,3.484649642391867,3.5679829757252004,3.333333333333333,0.04428770021225392,12.15,True
1950-04-14,12.14,Nasdaq Composite,1950,4,14,195004,19502,195015,0.9991769547325103,False,0.041666666666666664,0.125,0.0,3.4817816179948364,3.6067816179948364,3.333333333333333,0.0429248052033262,12.15,False
1950-04-15,12.07,Nasdaq Composite,1950,4,15,195004,19502,195015,0.9942339373970346,True,0.041666666666666664,0.16666666666666666,0.16666666666666666,3.628372113882291,3.628372113882291,3.4999999999999996,0.03667774682351177,12.15,False
1950-04-17,12.08,Nasdaq Composite,1950,4,17,195004,19502,195016,1.00082850041425,False,0.041666666666666664,0.041666666666666664,0.0,3.631378221681696,3.6730448883483624,3.4999999999999996,0.03709502729836123,12.15,False
1950-04-18,12.18,Nasdaq Composite,1950,4,18,195004,19502,195016,1.0082781456953642,False,0.041666666666666664,0.08333333333333333,0.0,3.6614392996757497,3.744772633009083,3.4999999999999996,0.04505282781648834,12.18,True
1950-04-19,12.2,Nasdaq Composite,1950,4,19,195004,19502,195016,1.0016420361247946,False,0.041666666666666664,0.125,0.0,3.66745151527456,3.79245151527456,3.4999999999999996,0.04619352145505129,12.2,True
1950-04-20,12.12,Nasdaq Composite,1950,4,20,195004,19502,195016,0.9934426229508196,False,0.041666666666666664,0.16666666666666666,0.0,3.6434026528793173,3.810069319545984,3.4999999999999996,0.039109814421632194,12.2,False
1950-04-21,12.14,Nasdaq Composite,1950,4,21,195004,19502,195016,1.0016501650165017,False,0.041666666666666664,0.20833333333333331,0.0,3.6494148684781282,3.8577482018114617,3.4999999999999996,0.040291649926686324,12.2,False
1950-04-22,12.13,Nasdaq Composite,1950,4,22,195004,19502,195016,0.999176276771005,False,0.041666666666666664,0.25,0.0,3.6464087606787228,3.8964087606787228,3.4999999999999996,0.03904233618099284,12.2,False
1950-04-24,12.05,Nasdaq Composite,1950,4,24,195004,19502,195017,0.9934047815333883,False,0.041666666666666664,0.29166666666666663,0.0,3.62235989828348,3.9140265649501464,3.4999999999999996,0.032270742404434394,12.2,False
1950-04-25,12.05,Nasdaq Composite,1950,4,25,195004,19502,195017,1.0,False,0.041666666666666664,0.3333333333333333,0.0,3.62235989828348,3.9556932316168134,3.4999999999999996,0.03191997346525577,12.2,False
1950-04-26,12.0,Nasdaq Composite,1950,4,26,195004,19502,195017,0.9958506224066389,True,0.041666666666666664,0.375,0.375,3.982329359286453,3.982329359286453,3.8749999999999996,0.027697899170697537,12.2,False
1950-04-27,12.07,Nasdaq Composite,1950,4,27,195004,19502,195017,1.0058333333333334,False,0.041666666666666664,0.041666666666666664,0.0,4.0055596138822915,4.0472262805489585,3.8749999999999996,0.03333436950186197,12.2,False
1950-04-28,12.13,Nasdaq Composite,1950,4,28,195004,19502,195017,1.0049710024855012,False,0.041666666666666664,0.08333333333333333,0.0,4.025471260678723,4.108804594012056,3.8749999999999996,0.03801379217146672,12.2,False
1950-04-29,12.21,Nasdaq Composite,1950,4,29,195004,19502,195017,1.0065952184666118,False,0.041666666666666664,0.125,0.0,4.052020123073967,4.177020123073967,3.8749999999999996,0.04425503076849191,12.21,True
1950-05-01,12.31,Nasdaq Composite,1950,5,1,195005,19502,195018,1.0081900081900081,False,0.038461538461538464,0.16346153846153846,0.0,4.08520620106802,4.248667739529559,3.8749999999999996,0.052051059312081316,12.31,True
1950-05-02,12.24,Nasdaq Composite,1950,5,2,195005,19502,195018,0.9943135662063363,True,0.038461538461538464,0.20192307692307693,0.20192307692307693,4.263899023395259,4.263899023395259,4.076923076923077,0.045862024606384555,12.31,False
1950-05-03,12.34,Nasdaq Composite,1950,5,3,195005,19502,195018,1.0081699346405228,False,0.038461538461538464,0.038461538461538464,0.0,4.298734799730188,4.337196338191727,4.076923076923077,0.053898175635372914,12.34,True
1950-05-04,12.24,Nasdaq Composite,1950,5,4,195005,19502,195018,0.9918962722852512,True,0.038461538461538464,0.07692307692307693,0.07692307692307693,4.340822100318337,4.340822100318337,4.153846153846153,0.04501272785441457,12.34,False
1950-05-05,12.31,Nasdaq Composite,1950,5,5,195005,19502,195018,1.005718954248366,False,0.038461538461538464,0.038461538461538464,0.0,4.365647063310353,4.404108601771891,4.153846153846153,0.050521317853845726,12.34,False
1950-05-06,12.38,Nasdaq Composite,1950,5,6,195005,19502,195018,1.0056864337936637,False,0.038461538461538464,0.07692307692307693,0.0,4.39047202630237,4.467395103225447,4.153846153846153,0.05592975167146941,12.38,True
1950-05-08,12.34,Nasdaq Composite,1950,5,8,195005,19502,195019,0.9967689822294021,False,0.038461538461538464,0.11538461538461539,0.0,4.376286333164074,4.4916709485486885,4.153846153846153,0.05210310506545879,12.38,False
1950-05-09,12.34,Nasdaq Composite,1950,5,9,195005,19502,195019,1.0,False,0.038461538461538464,0.15384615384615385,0.0,4.376286333164074,4.530132487010228,4.153846153846153,0.051637898770231505,12.38,False
1950-05-10,12.36,Nasdaq Composite,1950,5,10,195005,19502,195019,1.0016207455429498,False,0.038461538461538464,0.19230769230769232,0.0,4.383379179733222,4.575686872040914,4.153846153846153,0.05281290861118393,12.38,False
1950-05-11,12.36,Nasdaq Composite,1950,5,11,195005,19502,195019,1.0,False,0.038461538461538464,0.23076923076923078,0.0,4.383379179733222,4.614148410502453,4.153846153846153,0.05234963748301569,12.38,False
1950-05-12,12.28,Nasdaq Composite,1950,5,12,195005,19502,195019,0.9935275080906149,True,0.038461538461538464,0.2692307692307693,0.2692307692307693,4.624238562687402,4.624238562687402,4.4230769230769225,0.045480022868456205,12.38,False
1950-05-13,12.3,Nasdaq Composite,1950,5,13,195005,19502,195019,1.001628664495114,False,0.038461538461538464,0.038461538461538464,0.0,4.631769895851388,4.670231434312926,4.4230769230769225,0.046776011139104456,12.38,False
1950-05-15,12.34,Nasdaq Composite,1950,5,15,195005,19502,195020,1.0032520325203251,False,0.038461538461538464,0.07692307692307693,0.0,4.64683256217936,4.7237556391024365,4.4230769230769225,0.04972347535609711,12.38,False
1950-05-16,12.46,Nasdaq Composite,1950,5,16,195005,19502,195020,1.0097244732576987,False,0.038461538461538464,0.11538461538461539,0.0,4.692020561163276,4.807405176547891,4.4230769230769225,0.05925876771394245,12.46,True
1950-05-17,12.51,Nasdaq Composite,1950,5,17,195005,19502,195020,1.0040128410914926,False,0.038461538461538464,0.15384615384615385,0.0,4.710848894073241,4.864695047919395,4.4230769230769225,0.06287454828490979,12.51,True
1950-05-18,12.54,Nasdaq Composite,1950,5,18,195005,19502,195020,1.0023980815347722,False,0.038461538461538464,0.19230769230769232,0.0,4.722145893819219,4.914453586126911,4.4230769230769225,0.06479827699416418,12.54,True
1950-05-19,12.62,Nasdaq Composite,1950,5,19,195005,19502,195020,1.0063795853269537,False,0.038461538461538464,0.23076923076923078,0.0,4.7522712264751625,4.983040457244393,4.4230769230769225,0.07073596601945664,12.62,True
1950-05-20,12.64,Nasdaq Composite,1950,5,20,195005,19502,195020,1.001584786053883,False,0.038461538461538464,0.2692307692307693,0.0,4.759802559639149,5.029033328869918,4.4230769230769225,0.07176120123457275,12.64,True
1950-05-22,12.56,Nasdaq Composite,1950,5,22,195005,19502,195021,0.9936708860759493,True,0.038461538461538464,0.3076923076923077,0.3076923076923077,5.037369534675513,5.037369534675513,4.73076923076923,0.06480982033791349,12.64,False
1950-05-23,12.64,Nasdaq Composite,1950,5,23,195005,19502,195021,1.0063694267515924,False,0.038461538461538464,0.038461538461538464,0.0,5.069454690947332,5.10791622940887,4.73076923076923,0.07101469326315035,12.64,False
1950-05-24,12.63,Nasdaq Composite,1950,5,24,195005,19502,195021,0.9992088607594937,False,0.038461538461538464,0.07692307692307693,0.0,5.065444046413353,5.14236712333643,4.73076923076923,0.06961236165397766,12.64,False
1950-05-25,12.63,Nasdaq Composite,1950,5,25,195005,19502,195021,1.0,False,0.038461538461538464,0.11538461538461539,0.0,5.065444046413353,5.180828661797968,4.73076923076923,0.06905988259323181,12.64,False
1950-05-26,12.61,Nasdaq Composite,1950,5,26,195005,19502,195021,0.9984164687252572,False,0.038461538461538464,0.15384615384615385,0.0,5.057422757345399,5.211268911191553,4.73076923076923,0.06687395032268029,12.64,False
1950-05-27,12.6,Nasdaq Composite,1950,5,27,195005,19502,195021,0.9992069785884219,False,0.038461538461538464,0.19230769230769232,0.0,5.053412112811421,5.245719805119114,4.73076923076923,0.06553683541482003,12.64,False
1950-05-29,12.65,Nasdaq Composite,1950,5,29,195005,19502,195022,1.003968253968254,False,0.038461538461538464,0.23076923076923078,0.0,5.073465335481308,5.304234566250539,4.73076923076923,0.06907053273266683,12.65,True
1950-05-31,12.69,Nasdaq Composite,1950,5,31,195005,19502,195022,1.0031620553359684,False,0.038461538461538464,0.2692307692307693,0.0,5.089507913617217,5.358738682847986,4.73076923076923,0.07174773656959732,12.69,True
1950-06-01,12.68,Nasdaq Composite,1950,6,1,195006,19502,195022,0.9992119779353822,False,0.045454545454545456,0.3146853146853147,0.0,5.085497269083239,5.400182583768554,4.73076923076923,0.07030645804421809,12.69,False
1950-06-02,12.69,Nasdaq Composite,1950,6,2,195006,19502,195022,1.000788643533123,False,0.045454545454545456,0.36013986013986016,0.0,5.089507913617217,5.449647773757077,4.73076923076923,0.07046652698799738,12.69,False
1950-06-05,12.56,Nasdaq Composite,1950,6,5,195006,19502,195023,0.9897557131599686,True,0.045454545454545456,0.4055944055944056,0.4055944055944056,5.442963940269918,5.442963940269918,5.136363636363636,0.059692094565824805,12.69,False
1950-06-06,12.75,Nasdaq Composite,1950,6,6,195006,19502,195023,1.0151273885350318,False,0.045454545454545456,0.045454545454545456,0.0,5.525301770576549,5.570756316031095,5.136363636363636,0.07505823642705334,12.75,True
1950-06-07,12.79,Nasdaq Composite,1950,6,7,195006,19502,195023,1.0031372549019608,False,0.045454545454545456,0.09090909090909091,0.0,5.542636050641103,5.633545141550194,5.136363636363636,0.0777216792530806,12.79,True
1950-06-08,12.93,Nasdaq Composite,1950,6,8,195006,19502,195023,1.0109460516028148,False,0.045454545454545456,0.13636363636363635,0.0,5.603306030867041,5.739669667230678,5.136363636363636,0.08855804033685266,12.93,True
1950-06-09,13.01,Nasdaq Composite,1950,6,9,195006,19502,195023,1.0061871616395979,False,0.045454545454545456,0.18181818181818182,0.0,5.637974590996149,5.81979277281433,5.136363636363636,0.09432000856337841,13.01,True
1950-06-12,13.1,Nasdaq Composite,1950,6,12,195006,19502,195024,1.0069177555726365,False,0.045454545454545456,0.2272727272727273,0.0,5.676976721141395,5.904249448414123,5.136363636363636,0.10079227004331104,13.1,True
1950-06-13,13.0,Nasdaq Composite,1950,6,13,195006,19502,195024,0.9923664122137404,False,0.045454545454545456,0.2727272727272727,0.0,5.6336410209800105,5.906368293707283,5.136363636363636,0.09193363413075839,13.1,False
1950-06-14,12.82,Nasdaq Composite,1950,6,14,195006,19502,195024,0.9861538461538462,False,0.045454545454545456,0.3181818181818182,0.0,5.555636760689517,5.873818578871336,5.136363636363636,0.07686673945974487,13.1,False
1950-06-15,12.79,Nasdaq Composite,1950,6,15,195006,19502,195024,0.9976599063962558,False,0.045454545454545456,0.36363636363636365,0.0,5.542636050641102,5.906272414277465,5.136363636363636,0.07386771168681205,13.1,False
1950-06-16,12.81,Nasdaq Composite,1950,6,16,195006,19502,195024,1.001563721657545,False,0.045454545454545456,0.4090909090909091,0.0,5.551303190673379,5.960394099764288,5.136363636363636,0.07482516553126528,13.1,False
1950-06-19,12.78,Nasdaq Composite,1950,6,19,195006,19502,195025,0.9976580796252926,False,0.045454545454545456,0.4545454545454546,0.0,5.538302480624963,5.992847935170417,5.136363636363636,0.07189150059958704,13.1,False
1950-06-20,12.72,Nasdaq Composite,1950,6,20,195006,19502,195025,0.995305164319249,False,0.045454545454545456,0.5,0.0,5.512301060528133,6.012301060528133,5.136363636363636,0.06669857525499134,13.1,False
1950-06-21,12.83,Nasdaq Composite,1950,6,21,195006,19502,195025,1.0086477987421383,False,0.045454545454545456,0.5454545454545454,0.0,5.559970330705656,6.1054248761602015,5.136363636363636,0.07455477820419554,13.1,False
1950-06-22,12.94,Nasdaq Composite,1950,6,22,195006,19502,195025,1.0085736554949336,False,0.045454545454545456,0.5909090909090909,0.0,5.607639600883178,6.1985486917922685,5.136363636363636,0.08228627951928513,13.1,False
1950-06-23,12.93,Nasdaq Composite,1950,6,23,195006,19502,195025,0.9992272024729522,False,0.045454545454545456,0.6363636363636364,0.0,5.60330603086704,6.239669667230677,5.136363636363636,0.08088765889035354,13.1,False
1950-06-26,12.23,Nasdaq Composite,1950,6,26,195006,19502,195026,0.945862335653519,False,0.045454545454545456,0.6818181818181819,0.0,5.299956129737348,5.9817743115555295,5.136363636363636,0.028117459798606692,13.1,False
1950-06-27,12.1,Nasdaq Composite,1950,6,27,195006,19502,195026,0.9893704006541292,False,0.045454545454545456,0.7272727272727273,0.0,5.243619719527548,5.970892446800275,5.136363636363636,0.018291735113225238,13.1,False
1950-06-28,12.23,Nasdaq Composite,1950,6,28,195006,19502,195026,1.0107438016528927,False,0.045454545454545456,0.7727272727272727,0.0,5.299956129737349,6.072683402464621,5.136363636363636,0.02768488349401288,13.1,False
1950-06-29,11.78,Nasdaq Composite,1950,6,29,195006,19502,195026,0.963205233033524,False,0.045454545454545456,0.8181818181818182,0.0,5.104945479011118,5.923127297192936,5.136363636363636,-0.00527633176912512,13.1,False
1950-06-30,11.95,Nasdaq Composite,1950,6,30,195006,19502,195026,1.0144312393887946,False,0.045454545454545456,0.8636363636363636,0.0,5.178616169285473,6.042252532921836,5.136363636363636,0.007042088820306214,13.1,False
1950-07-03,11.91,Nasdaq Composite,1950,7,3,195007,19503,195027,0.996652719665272,False,0.05,0.9136363636363637,0.0,5.161281889220919,6.074918252857283,5.136363636363636,0.004118719480542765,13.1,False
1950-07-05,12.03,Nasdaq Composite,1950,7,5,195007,19503,195027,1.0100755667506296,False,0.05,0.9636363636363636,0.0,5.21328472941458,6.176921093050944,5.136363636363636,0.012610015254253204,13.1,False
1950-07-06,12.1,Nasdaq Composite,1950,7,6,195007,19503,195027,1.0058187863674148,False,0.05,1.0136363636363637,0.0,5.24361971952755,6.257256083163914,5.136363636363636,0.017440013522587616,13.1,False
1950-07-07,11.93,Nasdaq Composite,1950,7,7,195007,19503,195027,0.9859504132231405,False,0.05,1.0636363636363637,0.0,5.169949029253196,6.23358539288956,5.136363636363636,0.005416998853154942,13.1,False
1950-07-10,11.88,Nasdaq Composite,1950,7,10,195007,19503,195028,0.9958088851634536,False,0.05,1.1136363636363638,0.0,5.148281179172504,6.2619175428088685,5.136363636363636,0.0019068068494190182,13.1,False
1950-07-11,11.7,Nasdaq Composite,1950,7,11,195007,19503,195028,0.9848484848484848,False,0.05,1.1636363636363636,0.0,5.070276918882012,6.233913282518376,5.136363636363636,-0.010489955155813191,13.1,False
1950-07-12,11.39,Nasdaq Composite,1950,7,12,195007,19503,195028,0.9735042735042736,False,0.05,1.2136363636363636,0.0,4.9359362483817195,6.149572612018083,5.136363636363636,-0.03156336818612859,13.1,False
1950-07-13,11.27,Nasdaq Composite,1950,7,13,195007,19503,195028,0.9894644424934151,False,0.05,1.2636363636363637,0.0,4.883933408188057,6.147569771824421,5.136363636363636,-0.039442223152434175,13.1,False
1950-07-14,11.39,Nasdaq Composite,1950,7,14,195007,19503,195028,1.010647737355812,False,0.05,1.3136363636363637,0.0,4.9359362483817195,6.249572612018083,5.136363636363636,-0.031074013640607134,13.1,False
1950-07-17,11.26,Nasdaq Composite,1950,7,17,195007,19503,195029,0.9885864793678665,True,0.05,1.3636363636363638,1.3636363636363638,6.2432362018082825,6.2432362018082825,6.5,-0.03950212279872578,13.1,False
1950-07-18,11.52,Nasdaq Composite,1950,7,18,195007,19503,195029,1.0230905861456483,False,0.05,0.05,0.0,6.387396185153767,6.437396185153767,6.5,-0.017191422113928767,13.1,False
1950-07-19,11.72,Nasdaq Composite,1950,7,19,195007,19503,195029,1.0173611111111112,False,0.05,0.1,0.0,6.498288480034909,6.598288480034909,6.5,-0.0002593212068319195,13.1,False
1950-07-20,11.89,Nasdaq Composite,1950,7,20,195007,19503,195029,1.014505119453925,False,0.05,0.15000000000000002,0.0,6.59254693068388,6.74254693068388,6.5,0.013916831681786368,13.1,False
1950-07-21,11.88,Nasdaq Composite,1950,7,21,195007,19503,195029,0.9991589571068125,False,0.05,0.2,0.0,6.587002315939822,6.787002315939822,6.5,0.012985420289525651,13.1,False
1950-07-24,11.8,Nasdaq Composite,1950,7,24,195007,19503,195030,0.9932659932659933,False,0.05,0.25,0.0,6.542645397987366,6.792645397987366,6.5,0.006317836738868987,13.1,False
1950-07-25,11.63,Nasdaq Composite,1950,7,25,195007,19503,195030,0.9855932203389831,False,0.05,0.30000000000000004,0.0,6.4483869473383955,6.748386947338395,6.5,-0.0075901548031771515,13.1,False
1950-07-26,11.66,Nasdaq Composite,1950,7,26,195007,19503,195030,1.002579535683577,False,0.05,0.35000000000000003,0.0,6.465020791570566,6.815020791570566,6.5,-0.005106453785318821,13.1,False
1950-07-27,11.82,Nasdaq Composite,1950,7,27,195007,19503,195030,1.0137221269296741,False,0.05,0.4,0.0,6.553734627475481,6.953734627475481,6.5,0.0077876271703596345,13.1,False
1950-07-28,11.95,Nasdaq Composite,1950,7,28,195007,19503,195030,1.0109983079526226,False,0.05,0.45,0.0,6.625814619148223,7.075814619148223,6.5,0.018102822899024762,13.1,False
1950-07-31,12.05,Nasdaq Composite,1950,7,31,195007,19503,195031,1.0083682008368202,False,0.05,0.5,0.0,6.681260766588794,7.181260766588794,6.5,0.025894395226970568,13.1,False
