date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag,segment_reference_high,drawdown_from_reference_high,threshold_hit
1995-07-27,1010.66,Nasdaq Composite,1995,7,27,199507,19953,199530,1.010478113939491,False,0.05,0.30000000000000004,0.0,9139.001366876419,9139.301366876418,546.5999999999999,15.711101420509088,1010.66,True,1010.66,0.0,False
1995-07-28,1005.28,Nasdaq Composite,1995,7,28,199507,19953,199530,0.9946767458888252,False,0.05,0.35000000000000003,0.0,9090.352140278163,9090.702140278163,546.5999999999999,15.620718786503637,1010.66,False,1010.66,-0.005323254111174847,False
1995-07-31,1001.21,Nasdaq Composite,1995,7,31,199507,19953,199531,0.9959513767308611,False,0.05,0.4,0.0,9053.548729078366,9053.948729078365,546.5999999999999,15.552008645481475,1010.66,False,1010.66,-0.00935032552985171,False
1995-08-01,991.11,Nasdaq Composite,1995,8,1,199508,19953,199531,0.9899122062304612,False,0.043478260869565216,0.4434782608695652,0.0,8962.218396616952,8962.661874877822,546.5999999999999,15.383819990636617,1010.66,False,1010.66,-0.019343795143767384,False
1995-08-02,983.75,Nasdaq Composite,1995,8,2,199508,19953,199531,0.9925739827062586,False,0.043478260869565216,0.48695652173913045,0.0,8895.664807813388,8896.151764335127,546.5999999999999,15.2609465612102,1010.66,False,1010.66,-0.026626165080244513,False
1995-08-03,982.7,Nasdaq Composite,1995,8,3,199508,19953,199531,0.9989326556543838,False,0.043478260869565216,0.5304347826086957,0.0,8886.17007028027,8886.70050506288,546.5999999999999,15.242380134809778,1010.66,False,1010.66,-0.027665090139116888,False
1995-08-04,991.09,Nasdaq Composite,1995,8,4,199508,19953,199531,1.0085377022489062,False,0.043478260869565216,0.5739130434782609,0.0,8962.037544473465,8962.611457516943,546.5999999999999,15.37982229025743,1010.66,False,1010.66,-0.019363584192507832,False
1995-08-07,995.22,Nasdaq Composite,1995,8,7,199508,19953,199532,1.0041671291204632,False,0.043478260869565216,0.6173913043478261,0.0,8999.383512103726,9000.000903408074,546.5999999999999,15.446847352485758,1010.66,False,1010.66,-0.015277145627609623,False
1995-08-08,997.12,Nasdaq Composite,1995,8,8,199508,19953,199532,1.0019091256204657,False,0.043478260869565216,0.6608695652173913,0.0,9016.56446573508,9017.225335300298,546.5999999999999,15.477014595368786,1010.66,False,1010.66,-0.013397185997269023,False
1995-08-09,1005.1,Nasdaq Composite,1995,8,9,199508,19953,199532,1.0080030487804879,False,0.043478260869565216,0.7043478260869566,0.0,9088.72447098677,9089.428818812858,546.5999999999999,15.607631302247835,1010.66,False,1010.66,-0.00550135554983866,False
